retained_path	retained_sha256	original_occurrences	omitted_duplicate_occurrences	original_paths
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_result_matrix.txt	9fc998cbbfcaa4c25003d9e415784ebdc9c4637737548e22402b494824969388	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_result_matrix.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_result_matrix.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_result_matrix.txt
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt	0b040657922f970d2b3d007f2ff41b082cbf9a31a68518a107184e25b361d665	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt.sha256	d2a4645de8d0fb36c9fba5922983cc7146f6b69f626ddde814ba2c7fb6f74ac2	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt.sha256 | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt.sha256 | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_sha256_manifest.txt.sha256
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_summary.txt	300cdf64e4629257c518abd1115c734a7cb1592e0364313376c207bc63854e3c	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_summary.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_summary.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_summary.txt
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_unique_multiplier_harness.c	d8b890b7b385078d35482ef2d7f2578ecd26959764af08ca441329c962334f21	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_unique_multiplier_harness.c | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_unique_multiplier_harness.c | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/br_af4_t4_unique_multiplier_harness.c
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/binding_constraints.tsv	49d8b55b469d4054a99645402028346e4c30b5a67e0d18b847a1c41b9175404a	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/binding_constraints.tsv | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/binding_constraints.tsv | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/binding_constraints.tsv
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/control_values.tsv	dfabbb04a201ad6f00a886663ae50e4d20d44bbdf6fa361c1a6ff324a56993a9	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/control_values.tsv | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/control_values.tsv | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/control_values.tsv
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discover_t4_multiplier.py	882945a9aac31581b1168a99e77487e9e3028a5f29a977bf7d8ec796f4a7ef6f	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discover_t4_multiplier.py | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discover_t4_multiplier.py | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discover_t4_multiplier.py
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_sha256.txt	0fe12cf6b467e623c8fdf16223a75d30a85ba861fae647ac63f0297cd1d5a209	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_sha256.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_sha256.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_sha256.txt
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_summary.txt	f5a342e23240b88ebf3cf9fabf171a4052a2ed4939f032c1e7fcdaf60b55f5fc	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_summary.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_summary.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/deterministic_discovery/discovery_summary.txt
experiments/barrett-reduce/T04-unique-multiplier/positive-runs/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/verification_intent_t4.json	08384026cc692c9130490b305514d1cab299636caae0073b2b1b3ac2c0d0ece3	3	2	BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/verification_intent_t4.json | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/verification_intent_t4.json | BR_AF4_T4_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_08_T4_UNIQUE_MULTIPLIER_RUN1/verification_intent_t4.json
experiments/barrett-reduce/T05-offset-interval/final-review/T5_FINAL_FORENSIC_VERDICT.txt	d5d4a540f83acb267b0c2b27857e39dcc35a0d1e4dbcd4b13dc4bc67f7dabe24	2	1	BR_AF4_T1_T5_COMPLETE_THEOREM_FAMILY_EVIDENCE_CANDIDATE_V1/verdicts/T5_FINAL_VERDICT.txt | BR_AF4_T5_FINAL_FREEZE_V1/T5_FINAL_FORENSIC_VERDICT.txt
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/PACKET_FILE_INVENTORY.txt	2b67b5b8587512144650035790dc2aa0e574f419b57ce725d4427d870f3474b5	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/PACKET_FILE_INVENTORY.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/PACKET_FILE_INVENTORY.txt
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/PACKET_SHA256_MANIFEST.txt	f05ac7ec743f561e05cb14fb8684c9853a80b316b172b08ccf7908da447b031b	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/PACKET_SHA256_MANIFEST.txt.sha256	4945aa6d03addd285f0317b00a39be69c753e9582c747aa7262f922832b1b194	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt.sha256 | BR_AF4_T5_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt.sha256
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/T5_FREEZE_CANDIDATE_METADATA.txt	a62c8990856254a5a3ad3d3d269d327bf383eb88ed297fb5088f9c7df5cf0b33	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/T5_FREEZE_CANDIDATE_METADATA.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/T5_FREEZE_CANDIDATE_METADATA.txt
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/reporting/T5_CLAIM_LIMITATIONS.md	ee22e310db4efcad373121499cbd3378979babe8f39e59e69fbfbac4f73040f3	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/reporting/T5_CLAIM_LIMITATIONS.md | BR_AF4_T5_FREEZE_CANDIDATE_V1/reporting/T5_CLAIM_LIMITATIONS.md
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/reporting/T5_THEOREM_LEDGER.tsv	2aa6ac79b30a0e3f6322406bac68d13d279b6908eb8f2e25abf8fe2ce427c5e9	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/reporting/T5_THEOREM_LEDGER.tsv | BR_AF4_T5_FREEZE_CANDIDATE_V1/reporting/T5_THEOREM_LEDGER.tsv
experiments/barrett-reduce/T05-offset-interval/freeze-candidate-review/review/T5_MUTATION_FAILURE_INDEX.txt	a4f98b6502ea4dd9752abf6db59b6de69e6fa99d7672edeaa36f795e836ba64b	2	1	BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/review/T5_MUTATION_FAILURE_INDEX.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/review/T5_MUTATION_FAILURE_INDEX.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/build.txt	1dcc17cd4c2e72156189cb292dcb60effe2bdf04ca2bf0bdc1abd4ada3850901	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/build.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/build.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/build.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/command.txt	61121330bee0695cb8053f4da8f2c8deaf501146c6afb206d5d616b560fec51c	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/command.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/command.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/command.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/linked.goto	a9fa7ec2329dbf4693000262e3c49cfe4332426ba4e8157b9a33d9247022574b	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/linked.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/linked.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/linked.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.goto	26183b0f8bfd3f0ab9a3d7aef06e32a318f37062f86a1df57e1deb7c8c701b74	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.txt	0b6d809791eea8c59af2b80508aa61b428571f423dca05d1d844b28c99cf59b3	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/model.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/no_function_pointers.goto	47ef55386eecd8cd911dcefc5d3e24fc038b1ce97cd0deae231f2d6b7de9f013	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/no_function_pointers.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/no_function_pointers.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/no_function_pointers.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/proof.goto	085494650f16ff97e9ea3d88c24e1b16164a30e861f2a3c733e49c4b067db021	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/proof.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/proof.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/proof.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/properties.txt	453bcece8b410f202a0cbc6a89156a8f60caa9565e1af4d72665ebbc70dfebb9	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/properties.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/properties.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/properties.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result.txt	e4320d40d894d0b570cf0a46f56e376e94f46634735744d2d055c1d60a57401e	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result_markers.txt	e6398464c9b63a781088c35f3a3d7d21406da272620f29f52bb22e25d9f9f1fb	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result_markers.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result_markers.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/result_markers.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/with_library.goto	21b345945759ba4f5fc2860709cb5d92a6d239b74e3f3d45395102742bae2707	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/with_library.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/with_library.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M1_false_lower_endpoint/with_library.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/build.txt	c23c7bc97e387ccb2ee27885cc1f624a03843b27d2552d8b33df1f286eb354b9	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/build.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/build.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/build.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/command.txt	5a3d78ae303b27485ec58cd8a05b91121fdd8592340ee80cfacebd690ffebeca	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/command.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/command.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/command.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/linked.goto	59c5433549887a60db1b7094da7f6a7c8a9e4cc9c7fa2abb70117931fd3288d4	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/linked.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/linked.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/linked.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.goto	8b1335a9ff05aab64fb12947f366199325e1bea39206151ec5792c3d905d2527	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.txt	dbcc03c5729c3237271bedb17565441ddf033fb8ec5fd0e2ab5740a1d2e1f873	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/model.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/no_function_pointers.goto	bf8ab525217ed860b798ade01cbf8ce6bbf194d9027c3c494cca461164d1d26b	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/no_function_pointers.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/no_function_pointers.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/no_function_pointers.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/proof.goto	d71d71d42bfa55aee15bdd5cbbc680c34aface31b204efb6401a544ef5071094	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/proof.goto | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/proof.goto | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/proof.goto
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/properties.txt	a04f7f484cb52b1060d278a0129c3b8929e35a7e382283ec6d20deb53ab2226c	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/properties.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/properties.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/properties.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result.txt	4d6b856260d71a77cbf0419e81eda08291ccfed9f4a4005f9439fc3ad785a656	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result.txt
experiments/barrett-reduce/T05-offset-interval/mutation-hardening/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result_markers.txt	1cf66a98c06893618a6cace9055b0def8352a40cd0605a29c350cd18a73d9358	3	2	BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result_markers.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result_markers.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_11_T5_MUTATION_HARDENING_RUN1/M2_false_upper_endpoint/result_markers.txt
