original_path	sha256	size_bytes	action	retained_path	reason
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/polycomp_d4_t3_compressed_domain_retraction_harness0700.goto	6ed650956bfc9578685a6212965f6a948a1eca2a856c076e576ef9539e9cfa50	112175	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/polycomp_d4_t3_compressed_domain_retraction_harness0700.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/polycomp_d4_t3_compressed_domain_retraction_harness0800.goto	6d35b9b1dac6fabf8f7fd207e9f9b116912e0351f30a543066dfd48d98bcc9c8	78748	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/polycomp_d4_t3_compressed_domain_retraction_harness0800.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/project0100.goto	1d9279adce6323761123bbc6f4229bef66056130d815e71506d9e331ef0d526b	100111	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/project0100.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/project0200.goto	d3bf460bde6793669a9e49149338bd256a825fb497d3ac17c2f8ecaf2247c2cd	103315	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/project0200.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/proof0100.goto	8e715a8c7436eb81b1ba7b0242f4108a03b59f0208609184cc0cdf27c80638ae	57823	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/gotos/proof0100.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/check_function_contracts-log.txt	f9948cf4073c77eb873a89fb9cdc9ddab902bfe2d6f54c39cf5f2074754c68cc	463	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/check_function_contracts-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/coverage-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/coverage-err-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/coverage.xml	16d1a3a4ef72fe15323d79fafb6698256658eff012d0bead766cae6ef33b759b	21129	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/coverage.xml	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/drop_unused_functions-log.txt	793cceba6367fc3658834f8e512c7e9f5b8b26bdeeabeed83b9ff04b4ea71fe2	576	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/drop_unused_functions-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/link_proof_project-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/link_proof_project-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/linking-library-models-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/linking-library-models-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/nondet_static-log.txt	d4f575f5be6df842bed3f0d2b2d07b4638ad3264f50911ddf6a6a9add9f84bba	463	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/nondet_static-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/project_sources-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/project_sources-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/proof_sources-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/proof_sources-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/property-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/property-err-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/property.xml	737422a7de4e5c20ab6ef00f904d8ad2dbcc71af724c3df40dd0440fae965412	123346	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/property.xml	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/remove_function_body-log.txt	e84663dc94cbd78ace14368b9712e3fa60beacf1d246bc53fbc58e11a2039dff	375	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/remove_function_body-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/restrict_function_pointer-log.txt	60cad6b197843c82d63f1669ff3935a0ddd66e583de60122befdb0b80cc644be	550	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/restrict_function_pointer-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/result-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/result-err-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/result.xml	ae34afbbfbb63e940ec4e9477199d7214f81e921e05c0ba2ec92f5d6fa5693fb	71275	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/result.xml	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/slice_global_inits-log.txt	dcc5408a2fb0857795954535f2d6cb9330757cecb812135245f7de99b220ba8d	606	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/slice_global_inits-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/unwind_loops-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	1	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/logs/unwind_loops-log.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/polycomp_d4_t3_compressed_domain_retraction_harness.c	caf64341e43db7abf668241e4012d4ab1064536fd3237d0577826e4728c7ea8f	1293	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/proof_artefacts/positive_compressed_domain_retraction/polycomp_d4_t3_compressed_domain_retraction_harness.c	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00A_BOOTSTRAP_POSITIVE.sh	cf599406aa31ef09d362311903827386bd27d07e8b077abc042ceb710a2a4a25	28243	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00A_BOOTSTRAP_POSITIVE.sh	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00B_CORRECTED_LOOP_PREFLIGHT.sh	8a706386812ff98de678e74c1adc3803fb17ba32b4cbe0287808f65c25704990	19095	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00B_CORRECTED_LOOP_PREFLIGHT.sh	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00C_NONVAC_MUT_NIBBLE_CYCLE.sh	a6a874176f77ebd46d0bdd777ea6b1919d9c66ee320da5618a38e39aaaadf03d	43507	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00C_NONVAC_MUT_NIBBLE_CYCLE.sh	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00D_FINAL_FREEZE.sh	2401b9f7ae272d8a10997dacedefa5f9270bcd1122d8bb4949bde69d3626f13f	32734	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/POLYCOMP_D4_T3_00D_FINAL_FREEZE.sh	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/SCRIPT_PROVENANCE.txt	e318d0b39d6861d83bef377e551f3826e0b6afbd5f197d4a3fd072690dbe6910	742	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/scripts/SCRIPT_PROVENANCE.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/source_binding/mlkem/src/cbmc.h	12fe62f76060aa2cdd41de6170e0c787c516ae753ed32579c9c39b1af55130fb	7954	STRUCTURAL_DUPLICATE_OMITTED	upstream/mlkem-native/polycomp-d4-af4c5abd-source-binding/mlkem/src/cbmc.h	identical shared source-binding copy omitted; one family-level source binding retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/source_binding/mlkem/src/compress.c	9201bea6ddd1d7622cc6496d2f745fee52397d203392f75a3d6e52a400de5bad	24427	STRUCTURAL_DUPLICATE_OMITTED	upstream/mlkem-native/polycomp-d4-af4c5abd-source-binding/mlkem/src/compress.c	identical shared source-binding copy omitted; one family-level source binding retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/source_binding/mlkem/src/compress.h	0f357a30e7ea37351854dc550e502e5a7eaf80184896bf92b40073175706e0dd	20187	STRUCTURAL_DUPLICATE_OMITTED	upstream/mlkem-native/polycomp-d4-af4c5abd-source-binding/mlkem/src/compress.h	identical shared source-binding copy omitted; one family-level source binding retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/source_binding/mlkem/src/params.h	450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	2566	STRUCTURAL_DUPLICATE_OMITTED	upstream/mlkem-native/polycomp-d4-af4c5abd-source-binding/mlkem/src/params.h	identical shared source-binding copy omitted; one family-level source binding retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/source_binding/mlkem/src/poly.h	f24f980110953c1d361e04137e13e2f85f76db776903f85c98f24900e85f7aef	10117	STRUCTURAL_DUPLICATE_OMITTED	upstream/mlkem-native/polycomp-d4-af4c5abd-source-binding/mlkem/src/poly.h	identical shared source-binding copy omitted; one family-level source binding retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/source_binding/mlkem/src/verify.h	13f44749f65099bee5bc55be260932d5e832bbd091335f1e47c31df464c1881f	15010	STRUCTURAL_DUPLICATE_OMITTED	upstream/mlkem-native/polycomp-d4-af4c5abd-source-binding/mlkem/src/verify.h	identical shared source-binding copy omitted; one family-level source binding retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/POST_ARCHIVE_VERIFICATION_20260726T023051Z.txt	628f9c8161d18fa8c2d291a325ac9bb36f6fbb45125734b0a99c90ba1061ce7b	20732	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/freeze-wrapper-records/POST_ARCHIVE_VERIFICATION_20260726T023051Z.txt	final-freeze execution, checksum, or pre/post archive verification record retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/PRE_ARCHIVE_VERIFICATION_20260726T023051Z.txt	628f9c8161d18fa8c2d291a325ac9bb36f6fbb45125734b0a99c90ba1061ce7b	20732	RETAINED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/freeze-wrapper-records/PRE_ARCHIVE_VERIFICATION_20260726T023051Z.txt	final-freeze execution, checksum, or pre/post archive verification record retained
POLYCOMP_D4_T3_00D_FINAL_FREEZE/T3_FINAL_VALIDATION_20260726T023051Z.txt	9c11f0af188e3ec47df9cb5984f114b93b74dbd0a2c547a7dcf9cf2bff8dccd6	583	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T03-compressed-domain-retraction/final-review/POLYCOMP_D4_T3_FINAL_EVIDENCE_20260726T023051Z/FINAL_VALIDATION.txt	freeze-wrapper validation is byte-identical to retained expanded-package validation
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION_20260726T024145Z.txt	5b5cab7d9b7704f46de07a05ac1b786ee600681868ab322b35aeacd4dd4a1270	22957	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION_20260726T024145Z.txt.sha256	94f147d077276398b0cbcc6c55fb1b494539e85d35b840113e0da1afc7958547	240	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION_20260726T024145Z.txt.sha256	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_FINITE_DERIVATION_20260726T024145Z.txt	7e24577b14c71d83dac7c22b625ff5c5b5c071aeff23f6a1e333bd690e79233a	1813	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_FINITE_DERIVATION_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_LOOP_MAP_20260726T024145Z.txt	dc5c26f93bc3ff9c483d25e98434c9d85420286e94a7c4660b820b088e54029b	833	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_LOOP_MAP_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_LOOP_REPORT_20260726T024145Z.txt	44f7d27d3044729cafb27aefdcda1e4138c25d063b8a6571c686eaa7052bee0b	1214	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_LOOP_REPORT_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_NATIVE_OVERLAP_CAPTURE_20260726T024145Z.txt	24380cf3b51f4ba586d14537db93a0e892c9107f9422b9a2530ba0ccad499241	8101	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_NATIVE_OVERLAP_CAPTURE_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_PROPERTY_REPORT_20260726T024145Z.txt	8ac8b50ae69b4e495e9a2fe0b4020748c18ad4f43e8e2face5303a4519c677fb	42954	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_PROPERTY_REPORT_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_REGISTRY_EXTRACT_20260726T024145Z.txt	68e137d2750aef915a212076384267d576a80d4cbc43e5f91cf1c80e5d24c969	666	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_REGISTRY_EXTRACT_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_RUNNER_20260726T024145Z.json	440c2d671de0d1ea43ca9e5eac46624b7bdb9d0a338cd9ce8c85871d9e680dff	378	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_RUNNER_20260726T024145Z.json	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_RUNNER_20260726T024145Z.txt	ec43858f09852f99eb141b9783b10d9ce22f45eda843834d4afcdafe0406a830	4575	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_RUNNER_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_RESULT_20260726T024145Z.json	3cb0168b67c52a3d184ef432c6b7f36799ca46317258d583d2de8eaeafcf8d85	4468	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_RESULT_20260726T024145Z.json	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_STDERR_20260726T024145Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_STDERR_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_SUMMARY_20260726T024145Z.txt	c41c98a04fcff727fe56ddd84dbb3295434e4940f5ca35bb5bd14675d29e1ba7	458	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SEMANTIC_SUMMARY_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SOURCE_CAPTURE_20260726T024145Z.txt	894937d8fef157d46d52369693f5d4122d62aa3e64b28125571bcb86e2e14d06	30412	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_SOURCE_CAPTURE_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_STRICT_RESULT_20260726T024145Z.json	14f10ffda0d5b130bce265995aaf703a8b1f6a07c671f74ba92e41ab0329958f	254473	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_STRICT_RESULT_20260726T024145Z.json	genuine live-stage evidence retained in its original run context
POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_STRICT_STDERR_20260726T024145Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	RETAINED	experiments/polycomp-d4/T04-quantizer-projection/00-projection-and-distortion/POLYCOMP_D4_T4_00A_BOOTSTRAP_PROJECTION_DISTORTION/T4_STRICT_STDERR_20260726T024145Z.txt	genuine live-stage evidence retained in its original run context
