original_path	classified_path	size_bytes	sha256	decision	zip_crc32	mode_octal
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/gotos/linked.goto	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/gotos/linked.goto	112350	293b620cb674c47f2b5df1aceace75cc2e43bb4f289bb26318148f400002bddd	RETAINED	f2807330	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/gotos/no_function_pointers.goto	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/gotos/no_function_pointers.goto	115148	d65b6cc56a191d719b4ee1e5bee01eab16bd4f24059c5ba821b7bafceefc6b02	RETAINED	69c388dd	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/gotos/reachable.goto	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/gotos/reachable.goto	77238	e31269c0932292e1e6e55384bc02a32541131a950245a26cca633a7197854dee	RETAINED	2a94189a	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/call_graph_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/call_graph_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/cbmc_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/cbmc_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/compress_build_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/compress_build_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/compress_build_stdout.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/compress_build_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/drop_unused_functions_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/drop_unused_functions_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/drop_unused_functions_stdout.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/drop_unused_functions_stdout.txt	480	47490ddf7217bbbf36e5088d6800e2667acce3fca65db69adcb00cb54fae4b5b	RETAINED	ee713cbc	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/link_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/link_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/link_stdout.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/link_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/remove_function_pointers_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/remove_function_pointers_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/remove_function_pointers_stdout.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/remove_function_pointers_stdout.txt	451	38f1490375d5cf8ef7fbec315ddc774f205d2c1551a3871731f7ad94c193792b	RETAINED	06a75eab	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/show_functions_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/show_functions_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/show_loops_stderr.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/logs/show_loops_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	RETAINED	00000000	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/mutated_compress.c	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/mutated_compress.c	24427	337f62800947248f87fe8600be9401df9fec11515f6688626bfa5be9d7244431	RETAINED	4094f4a6	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/mutation_intent.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/mutation_intent.txt	382	bd94d6e807427fc348ee85d9e7ea04aa602798d0bf25bb2732ed48b12ac81960	RETAINED	02b198b9	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/production_mutation.diff	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/production_mutation.diff	325	b1ecb05cc86d59e46ca1cdc3ac07373e0c745479614814c48114c0a295e50594	RETAINED	684a5601	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/acceptance.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/acceptance.txt	493	28afa7fe8ee66c9449a0f1f7a5ea987aa920fb8683c940bf15f9817f96f3b18e	RETAINED	6dae91c6	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/cbmc_command.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/cbmc_command.txt	544	70dfd3aef6a05773aafb6fd2b6d2b4140d3aa426c219a7b5352a45dba2a58a83	RETAINED	accd3e02	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/cbmc_result.xml	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/cbmc_result.xml	1444415	e7a41f0a46e9b6f77cfcfda932abffe9cc28df5746cbaf65d9e509d79234bbf3	RETAINED	9abd700f	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/mapped_property_status.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/mapped_property_status.tsv	77	984d88c2df0ed8b9177a5dceb81142be43744e4657f9f2f838671b812113c063	RETAINED	7b595b07	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/model_forensics.env	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/model_forensics.env	283	2afe7abbfeead3d8ac9fe8337bf25d901f462f023c18e452b37e8b2ac7833b5d	RETAINED	0de0d183	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/property_status.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/property_status.tsv	4947	c55c8d44bbd6b5466ea6120f1c3853d681ae8d90044ac7f3eec8d0d31c2985b2	RETAINED	e9e79e22	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/reachable_call_graph.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/reachable_call_graph.txt	402	1689605ddac606ace30cc5d17ca8587c60d0ba67f7fed52ef028d56f8920a15c	RETAINED	11f5d43d	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/reachable_functions.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/reachable_functions.txt	18172	0f919c2aaeb56512c936e102316b03b2bab26f5186f2b46b88a9a04356f78180	RETAINED	16c0977e	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/reachable_loops.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/reachable_loops.txt	776	b77f21145e6970c141d9a972361af6620feb5fe425305304e05fad02401dffba	RETAINED	3fa44592	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/result_summary.env	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/mutants/M5_P5_BREAK_FULL_IMAGE/results/result_summary.env	402	2de7ea83cc85133fde89960aa006115f15c619c2ea0e83b1eadb6a5cd9ad177e	RETAINED	d56c75f7	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/results/mutation_aggregate.env	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/results/mutation_aggregate.env	234	aa08c7470a072e92e7e19acfc1a9785aadf59e5f27662ea6d6bbe9aff022c57a	RETAINED	f5492784	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/results/mutation_registry.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/results/mutation_registry.tsv	911	0f585b77e4d60c71284d97a7d43f24251345b0260af2fb0ba0a69a787e41292a	RETAINED	5a197efa	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/results/mutation_summary.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/results/mutation_summary.tsv	663	3577f6691031a2a485190d1cd948edfe44afe22717c642eeccaf599447ca6a1c	RETAINED	93efee26	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/SHA256_MANIFEST.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/SHA256_MANIFEST.txt	19220	07804645a4ca68cbc724d79aee562228827e84fe7330cd1c21ae0a5dcbc4e8de	RETAINED	2b3c8db0	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/tools/analyse_mutation.py	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/tools/analyse_mutation.py	4692	22d349a9a96a01fbf0901e516451b2e83413328d133ef30c1ce46c33b4bd45f3	RETAINED	d0529718	
PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/tools/check_model.py	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/raw-evidence/PBYTES_03D_T3_MUTATION_HARDENING_RUN1_af4c5abd/tools/check_model.py	2023	c6768338afef16b48e12300612d91932d8861d54b6f5e1a6477d35e6923bf6c5	RETAINED	b7a37f8a	
PBYTES_03E_T3_CLOSURE_af4c5abd/closure/MANIFEST_CONTENT_CHECK.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/closure/MANIFEST_CONTENT_CHECK.txt	5237	a2661e39addd92f58e8680f2039f97c87f8d83e929775ab1499d3c36a8b183bd	RETAINED	ce5026ab	
PBYTES_03E_T3_CLOSURE_af4c5abd/closure/PBYTES_T3_CLOSURE.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/closure/PBYTES_T3_CLOSURE.txt	1259	a88aeae59f44f909e29056295779ac86ea411a6b8ebf4885b7ba8869403c09fe	RETAINED	dfc20a46	
PBYTES_03E_T3_CLOSURE_af4c5abd/FILE_INVENTORY.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/FILE_INVENTORY.txt	4892	87a90ab98b5365f95bec94909a7fcb37b2152e97e0245d43ed926f5e1c996593	RETAINED	f4f050cb	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p12_nonvacuity_harness.c	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p12_nonvacuity_harness.c	1536	120f70281c19847a2c37babcc46b336e107ad85d9f88f30e0bb538d5b1d99dfc	RETAINED	26ecab98	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p3_nonvacuity_harness.c	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p3_nonvacuity_harness.c	1631	412dac10eae52beea970d955384abd87ea415be0fcb61a9e03216266e12a3cc0	RETAINED	4a5e6efa	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p4_nonvacuity_harness.c	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p4_nonvacuity_harness.c	2366	9545bca3a7ff2782faa967e00bd31a694ed710c4c620e9f398ded61304a74199	RETAINED	7f5b3f23	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p5_nonvacuity_harness.c	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_harnesses/pbytes_t3_p5_nonvacuity_harness.c	1910	c4566cbc371e832c39dbea9f01a648840b05d5cf0e2c186fb0a106af3b80f462	RETAINED	86eac288	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_summary.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/nonvacuity_summary.tsv	214	c70a91689a82857dce2c7b3ecca5be3a5bc0cdbbf5405e80ef93f6997a90e475	RETAINED	54a96a21	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/PBYTES_T3_INTEGRITY_ACCEPTANCE.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/PBYTES_T3_INTEGRITY_ACCEPTANCE.txt	1223	abb0b6d53c3f8088746eb05887e990e4c722853e98293166edd8b68924dc6087	RETAINED	68cad4f8	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/acceptance.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/acceptance.txt	394	1d39119f961e8df36f67080cc6cf5f929cedbdc109d92f6b456e1eb9f8f7f49d	RETAINED	1013f124	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/cbmc_command.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/cbmc_command.txt	503	5b48da472541ddedd210a6dd0bf4577888869f9fedcee20006d6c88694a2e020	RETAINED	cdf01144	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/cbmc_result.xml	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/cbmc_result.xml	40923	ed2efa30466cc6d7c4b6f57f755a84c982bcd2b7e09be917b5f9d28b88fe9525	RETAINED	9fb38559	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/failure_status.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C1_P12_HARNESS_LOOP/failure_status.tsv	61	775b74535842e58cc217c57e5a6329fa18cd8bc948f205b04f3214ec66bfae80	RETAINED	db515036	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/acceptance.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/acceptance.txt	395	a87d1ad61a38c159289f1fa6b540bbda52bc61367174550d5f702ed52cf17eff	RETAINED	738361a3	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/cbmc_command.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/cbmc_command.txt	502	9eb1515914db6fcdc1eb4450f411d6a2cc5cb660ca6135d46c1b53f86822b926	RETAINED	71ea48a9	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/cbmc_result.xml	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/cbmc_result.xml	382634	88ad3a04b9f21ac8ce7ef713c627d8eb66cc38cd79571eab834864ab7db29ec8	RETAINED	cd70883c	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/failure_status.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C2_P3_PRODUCTION_LOOP/failure_status.tsv	72	1a71cad2c9d837bc347d249c45c59a0d737769b770f34cbb414bab447df1af46	RETAINED	86a09ab5	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/acceptance.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/acceptance.txt	392	ea38e7cbf2fa019d90bb6d03c6fb82170f9269e152ac1781fc9ddd717dbfc701	RETAINED	c1ff17d2	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/cbmc_command.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/cbmc_command.txt	502	64f52d437b5f73589396092e660d73137a2e0e16a5a0612cc690a6f6177c048e	RETAINED	4935559a	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/cbmc_result.xml	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/cbmc_result.xml	40771	d47a8a578b4a1e18d747c9e9578ad3d5c160f870cf67749e99013d20c973a8ae	RETAINED	13d0bbed	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/failure_status.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C3_P4_HARNESS_LOOP/failure_status.tsv	61	775b74535842e58cc217c57e5a6329fa18cd8bc948f205b04f3214ec66bfae80	RETAINED	db515036	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/acceptance.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/acceptance.txt	405	131c057120374f73a3f8b40e0e3019d48ec35fbb04fa1013fd31ade9d1946b59	RETAINED	517e27f3	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/cbmc_command.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/cbmc_command.txt	517	5e402602b5d58e4a4532bf3449900ab7eac212cba0cb02c3b9a5b0d8cdc0c16e	RETAINED	f8d9fddf	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/cbmc_result.xml	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/cbmc_result.xml	45197	4b42d2bceb997d61b6fd876416f7c5a2f67e898ecfb0d540c8c524b7aeb19745	RETAINED	16d27746	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/failure_status.tsv	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C4_P5_DECODE_LOOP/failure_status.tsv	61	775b74535842e58cc217c57e5a6329fa18cd8bc948f205b04f3214ec66bfae80	RETAINED	db515036	
PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C5_P5_COMPARISON_LOOP/acceptance.txt	experiments/poly-tobytes/T03-canonical-image-and-invalid-codeword-exclusion/closure-evidence/PBYTES_03E_T3_CLOSURE_af4c5abd/integrity/unwind_controls/C5_P5_COMPARISON_LOOP/acceptance.txt	409	91b49c80199b01d9eff57aee61e7858877135606b7de2f934cec5f72f23cfad6	RETAINED	2fa5e3d2	
