original_path	size	sha256	classification	retained_path	rationale
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/src/rej_uniform_table.c	27620	0f4e7024475acf7cc84adc8c013356fd650e312b9ea8855da32fa1531f4af7f7	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/api.h	28338	651e2401c7b63e97442f08d3f6ea422fd425ec85ca47dcfdd02d9f5fa78e5ae9	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/meta.h	604	eb30d087373d9f809ef8bcbf5396e68e79f0b210efd9436c47f9c5dd2b07a089	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/README.md	226	c4ad2278ef016d2816b8d1049b73fd42e5a0f4acc3dd4dba3c969a94d80a2034	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/meta.h	1858	ca485705ed13888726c8ddd568be32612c4e118aeaf01e4e2642e17ac138dd78	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/arith_native_ppc64le.h	794	7db7bf729b7de84356645c4090739e6e20aa40543b788e6d1e68e4b794a6c276	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/consts.c	15486	f651fcd8d1c53f645cb9ef4a17a86575c787fa0e9cdf3b31c10417f20bcbfe98	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/consts.h	985	6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/intt_ppc_asm.S	83617	c3c2222b1a47112df089e93ffabd4fd019744d0be6ea5a9c3d15eadd637bab37	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/ntt_ppc_asm.S	43672	3fad90c5bcc5a809ef822e9eaf145b62a95ca28f0b1cde29c64c3f392e5dd562	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/poly_tomont_ppc_asm.S	8241	272e46991f5f22f5e92dbfddc54f7ac8622b2162a1b6e3b984cb5acca835166c	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/reduce_ppc_asm.S	18506	5ed62d46877909cea8e01daad1715f6684ff9d779226c98d2d47b5688f629932	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/README.md	495	cc8a354ecbf09f5e490b643440a52d6a33118e04191e3ab8c6754e49aa03ed1b	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/meta.h	4008	f589ac7e4847a3cfcaee07f8737290c6d57a1022118d1fc883363fa84eca2b93	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/arith_native_riscv64.h	1849	d66aaf515aaff3da763ab7f636812e7444501f85d8441c4d1acb23fa4820de5e	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	3133	43855e347be504e3489133e6349cdef8e903646c06d08718ce4addf84e8e79c8	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_debug.h	5860	213b1c5efc36ae5f94ed20a4cda43b9e905819283418b6cfac23e8ba5b449452	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_izetas.inc	1256	d29ca53fe5a70fcc2dcb3227bff3d92c37e0c35f14f995635026effc7f612422	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	28791	6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_zetas.inc	1256	34ceb2ecb5cdc4f03b830029a31b06ba44efa6bc0e8e615d45277765c57388e4	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_zetas_basemul.inc	2203	093d13133e258b9c362e2db0fea19b1d201877a9e1e7e014174a693d9862f5df	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/README.md	237	59963fb54af67d45463616ac56c579f113ce5193dd74aa694c9dada7e997c214	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/meta.h	8775	5610fedff3fdc502ba971824ed300f0ad49c7d60ae3ad707c90fa1d815d652a3	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/arith_native_x86_64.h	13552	ae77631908fc59e4c6fad80d861fbadf920212631394319a04c18bfe14c91764	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/compress_consts.c	4105	562965e31635041e2133ccc7602b6185bdce5472541f3b54ac72795fb6bc98f2	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/compress_consts.h	1589	2748f5adee7f2a50008ba934459533e183b1cebe581eedcb85ece373516bd915	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/consts.c	5940	92b37dd2361425c2816f624a982b64bbb4b4a7563f02604470c7541a83acf435	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/consts.h	749	f0046a67ebd4195f6180b179c0fe329c1bbfddc37203825a5ebf0dffa7991e15	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/intt_avx2_asm.S	32189	a8a8bc6b50f98ead9e20bfb55ac11114c0515f0225ec68a8a9f370443a38b5ce	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	28634	70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/nttfrombytes_avx2_asm.S	10915	001af6a58e96327ecf42bacec9f0f2868637443831de53bff36253fbd5f18e0a	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/ntttobytes_avx2_asm.S	10409	d2ad03151e8671da73900559e1f22b61327209dcd748a2dbc1209a494439c7db	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/nttunpack_avx2_asm.S	11482	01af3a79b639f0c1edfd4311bfe986d78112ede758a277b88d6707a8ac0203e1	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d10_avx2_asm.S	14850	459855f032dc08dd6112f535601f8b510692bafb7c7431e3a6018c84ee483d36	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d11_avx2_asm.S	19359	2b392cb520706e848f3a417d417c08165044f9066c9dd1ded8f292280e513440	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d4_avx2_asm.S	6384	166f9d829d9f1f40e1b066de49c4c181aa1db1fbcda88f3131cb0e62d4be984d	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	8480	435aaeb0eabccaf585079a6051301a0847f5e6da4236e8b20fce65ddd3b8a49d	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d10_avx2_asm.S	9138	d7f625f1488f40ed5db555f3d4fa772a12c17b1b29e2922a539691184179d494	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	11155	45190c13cd3079b8bac79f8c6321be6786cb383ae3ebeef05f7fc79018701ad1	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d4_avx2_asm.S	7067	21f854e623079f1d100e757056e92ac0e7541634ba0bc933e1f46a479f18f42f	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d5_avx2_asm.S	7687	33030255964bffb490c486c67955b87deadaa7e0c785a672d5b00ac927c715ca	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_mulcache_compute_avx2_asm.S	3698	1e2f765339130173959a59d3e0bd401613141f3f9ffbbf73097935254fcc8601	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/polyvec_basemul_acc_montgomery_cached_k2_avx2_asm.S	19019	c7503836f6acb3e595d9a028d34dcd6b8b981687e299fff7ab33c543458745f9	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/polyvec_basemul_acc_montgomery_cached_k3_avx2_asm.S	27963	4b7c254cfce65a8a2af80f8c82022e2ea3cf4af589ea143ff32feff649dc0d8c	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/polyvec_basemul_acc_montgomery_cached_k4_avx2_asm.S	36908	07ad9aef4253ed87ee1fe3a47fa5bdd2ec13d3a0c7020e57fa6570090c251815	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/reduce_avx2_asm.S	7642	d0812932f720ea634a8ffb4f0923f8b388256b2081e5944e0d0f65a7829081c8	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/rej_uniform_avx2_asm.S	4360	97eef83984599d8933158e080d8822f2b925d0cf5a64b51c568d2dbe59097cb3	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/rej_uniform_table.c	27658	be662d58c00fdfc8dfa14bdaf580f7af0c21ffb3211eba5e6a89654ab34afa22	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/tomont_avx2_asm.S	5475	9bf8187fceae7fbfdcb5e35d9222707066b7e5b6d1079cda46eca078ac813864	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/params.h	2566	450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly.c	18592	15213eb5328b49a6c0a631efe39cbebe882251ed1f953e88607487d604dd47f1	omitted-generated-example-mirror	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M2_barrett_zero/mlkem/src/poly.c	Generated example-local source/dependency copy; preserved in the frozen original archive. An identical retained worktree-delta representative is recorded.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly.h	10117	f24f980110953c1d361e04137e13e2f85f76db776903f85c98f24900e85f7aef	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly_k.c	17662	7dea24a0591b0fb033f7a8be214d687fbde11541c274a114ac3067af12b87c32	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly_k.h	22592	09bdfd4a19a9cb495832a78d0f099a6c949c40014472b33fb54d66bb56e660e0	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/randombytes.h	1649	137eb6e5854b8e58c2caec6eea86530c8e7495706f6f5b3e007e25a9875e164f	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/sampling.c	12913	0408bd0744346e2c59924ebc8a9a55e750a453b1595fc0fc85532f1626bdec0a	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/sampling.h	3853	92501263f89afc3d6a5f06079bacbe1dfd5ba6db744c887e08cc1c521c0030eb	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/symmetric.h	2596	168d0ec3bf50bd45cb0a103d7984e9ccf52f78697718b7e85efdf1beda7abc95	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/sys.h	9543	02e6b8901bb6334a378aab1f13538693f04726a5111aed7cc6c4cdbd41188f50	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/verify.c	622	f8f89f1b8c8e5811ce134c0d90fb7828027336afeed231dc3ccb7ee6b73b9335	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/verify.h	15010	13f44749f65099bee5bc55be260932d5e832bbd091335f1e47c31df464c1881f	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/zetas.inc	1337	303d1abccc4757d49a5c8df5f88080fefef617b7360056db5311bd94354096d4	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native_all.c	884	6bd6e70eddbc42e4b63005a2892acf4fb36ef8fcc98a120968655bf401056543	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/test_only_rng/notrandombytes.c	2013	a11629c3372cd8b1ceb7ac6df80b9e1344c63b1df2f55a0d7d1cea2b34ddc12f	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_multilevel_native/test_only_rng/notrandombytes.h	674	b7308b590b9d7bd57e9b6b37cbd5e0d1c2a6174926cefff72bbf4f90045cfd2b	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/.gitignore	59	a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/Makefile	4203	1255301993a784854088c59cc39a73c640d8a00fa6a3a230520dc23754ab5c9c	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/README.md	1759	5b86d4a3d515fb56bf555a443d523ab0a8b816de3846f4ee94ff410aa75dd30c	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/auto.mk	7211	179af17d2e0a2442e9fe7b8a195af549dc0cf445de4a1ff9810818096293fffb	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/main.c	3543	351b0951910a5f2f4c9a53efe324d0c5171b0d8e70dd2c11cb2e08da2d189170	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native.c	21926	bef0cf45ac2cc8338fa05ce0deb478c7d077f46f0ee59b24d03daa983ac56a45	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native.h	19752	df582b5462c592df89f0f8764af073acaa968086dc61e6c2d5cd6b12ac43c1b1	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native_asm.S	24162	3200c6dea105102cf67246bf1392b708024e9b8419d097a87564fcf619f5d9ee	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native_config.h	22308	182cbeab8429af9cc1906be56a52d2f187cc0a3b077764896b519b4b24a7e0d3	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/cbmc.h	7954	12fe62f76060aa2cdd41de6170e0c787c516ae753ed32579c9c39b1af55130fb	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/common.h	9434	cc48998e9595ec4e59a3aa53d6be9e55ecccb3cdc047e661ccd94fa99955d675	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/compress.c	24427	9201bea6ddd1d7622cc6496d2f745fee52397d203392f75a3d6e52a400de5bad	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/compress.h	20187	0f357a30e7ea37351854dc550e502e5a7eaf80184896bf92b40073175706e0dd	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/context.h	1834	9e4cdb00eac5a3d1553e64a02dcba66300302f17f1f0d4f3bba64b65c1f53a90	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/debug.c	1605	263ac19f2b2bf5c784cbf04fd4c968762abedc6961d44f507c8953b52a38827e	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/debug.h	4740	d1fab329b439fc6dd9c4234f3fe053e74b000d416e0f4e4464542813667f3750	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/fips202.c	7438	fb0654c0b33c45c929fdb2af2287807a7b8f312ac7f3baa3ddfaef0c030ef0b2	omitted-generated-example-mirror		Generated example-local source/dependency copy; preserved in the frozen original archive.
