sha256,size_bytes,original_path_count,representative_original_path,representative_repository_destination
dc6e39b3a8df4424feeb870c200956856602447eef8d93d2d9d8b7c0192289d5,307,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/montgomery_reduce/logs/remove_function_body-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/montgomery_reduce/logs/remove_function_body-log.txt
dc9e85630815d79311b0d91e9777bf8817524d389a2e2167f0b21d7cf835cef3,347,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/logs/remove_function_body-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/logs/remove_function_body-log.txt
dcb1b7483b0953269f85c15d8dc46902f9758eb682b083c8dd82d56935a7d3bb,2087,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_frombytes/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_frombytes/Makefile
dce26ca356762c85fc1a3a529d488b00694a7c0a4c1cfc05cfdab76dd8c3377b,4731,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/bring_your_own_fips202/custom_fips202/tiny_sha3/sha3.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/bring_your_own_fips202/custom_fips202/tiny_sha3/sha3.c
dcf46e4a9b0cc3af0ebfd4851c3da7763a3a23f10bf057e9ebd9917a20ca542d,7046,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/lib/summarize.py,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/lib/summarize.py
dd519920e3ca01a2cee08a21a6f6c6c2a5736c81150a7b4cf48d7eba9f179d0e,2015,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/rej_uniform/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/rej_uniform/Makefile
dd7ccad9fb60c92d745ccc5f043e0061ee2e3951a199e9f6400504afad7def10,2033,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p4_montgomery_one/Makefile,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p4_montgomery_one/Makefile
dd7f10b104a15f1fbe3c83f03569f614afa4c2df558b5d180a65c7acec22ee2b,2910,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/x86_64/src/ntttobytes_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/x86_64/src/ntttobytes_avx2_asm.S
dda0aa8f701311918cb3e9320c4f73b546713a11e61fca972af08f4c88ae4fe2,754,2,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/Makefile,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/Makefile
dde5c684bdb8351f24d6abd9986bba3d25d40da55575b202d77970cf62ca204c,22707,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/configs/test_alloc_config.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/configs/test_alloc_config.h
de5bebae348011d425238fadd6082a2f3cd67cf5aed073fc24d0621a3c8e566d,1057,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/common/keccak_constants.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/common/keccak_constants.ml
dec32b887922c6feb12fbbe0f319aac5d96c555a1e2e6c134e6cb40a9a1015f4,2095,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/ct_get_optblocker_i32/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/ct_get_optblocker_i32/Makefile
dec9907b690fdfd06f63e3d32818a48f5bc00ddf98d7700291da8d06e270df70,2356,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_compress_d5_native_x86_64/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_compress_d5_native_x86_64/Makefile
dee8b0da4ca812cf3e06ab1180ba5325fe5f2f59dc175be0a85f16bca795e52c,18678,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/aarch64/src/ntt_aarch64_asm.S
df1322d101b8718c71bdc53c870f30f1bde0b932dc08994e0017c2e1f6d95365,472,2,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/logs/drop_unused_functions-log.txt,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/logs/drop_unused_functions-log.txt
df582b5462c592df89f0f8764af073acaa968086dc61e6c2d5cd6b12ac43c1b1,19752,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/mlkem_native.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/mlkem_native.h
df58711ce3b7e6670621775e894c165a2c64b6fe7a16f9c37f4643d2b1f975eb,394,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_frombytes_native_x86_64/poly_frombytes_native_x86_64_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_frombytes_native_x86_64/poly_frombytes_native_x86_64_harness.c
df5f6c4eb03a3c34de8b5aa4bab1ca2b0b912eab11754bdc0fcdc0e2f4bac304,357,3,mlk_montgomery_cleanroom/MONT03A_T3_PARALLEL_20260726T202205Z/T3_SEMANTIC_BUILD.log.clean,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/04-complete-parallel-run/MONT03A_T3_PARALLEL_20260726T202205Z/T3_SEMANTIC_BUILD.log.clean
dfa02acbcb2952c6edc42e128d99861f1d9879b8ed3bfd3f065ff9c2ffbd42fe,3386,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/integration/aws-lc/pre_import.patch,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/integration/aws-lc/pre_import.patch
dfc92ba0a3c1d0c5e1de829302194ba8010f5b78473288ce309eb18b4f1f642d,13387,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/actions/config-variations/action.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/actions/config-variations/action.yml
dfeb023560d4c6bcd437710db3908cd27ddf492b365ef4650147133172c14961,162901,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NP/gotos/mont_t2a_p3_witness_NP_harness0600.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NP/gotos/mont_t2a_p3_witness_NP_harness0600.goto
e016914efdf1f90bd892d808102bff3050a732a0045702452ce17ccb278d482a,1517,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_decompress_d5_native/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_decompress_d5_native/Makefile
e01a0abbc9571bf3407fc25382131bf307ac9c94f0e5c00b6cecc2ae7b41a256,758,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/integration/liboqs/fips202_glue.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/integration/liboqs/fips202_glue.h
e0627461ae344d2d51bcee96b2f95d3673b0a933fa1edfc3314b12923b85479e,10221,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/hal/hal.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/hal/hal.c
e0cca063ed78cc48f0d0fad8acd1aebc126d18912166687a6169708fd2630050,445,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PP/summary.txt,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/06-p3-sign-partition-complete/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PP/summary.txt
e0f9e3e437eee7ce11a3d1fefa805290465e44f5895331dc3dc9abd7947bf9de,13365,1,mlk_montgomery_cleanroom/MONT01A_D1_20260726T135526Z/T1_DIRECT_CBMC.log,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/01-development-repair/MONT01A_D1_20260726T135526Z/T1_DIRECT_CBMC.log
e10802a1ccf404afdee4648ff0b73950b9135a9c83428a37c395511303a2b42f,11300,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/mlkem/nttunpack_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/mlkem/nttunpack_avx2_asm.S
e11c0ce142b11ea5ee06f7e15c6d62558fd071f4419ea347c5f035ee8e892334,667,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/workflows/wycheproof-updates.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/workflows/wycheproof-updates.yml
e128dcc6ffefe06006a543f95e74763e174bf376d98303c8fe2f6fededb884fd,467,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/gen_matrix/gen_matrix_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/gen_matrix/gen_matrix_harness.c
e1355402a0b350de1546c31fb62139ba679d7baf2363d49c140f989c52b944e6,172236,2,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p2_p3_relational/gotos/mont_t3_p2_p3_relational_harness.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p2_p3_relational/gotos/mont_t3_p2_p3_relational_harness.goto
e13703eed0d0c9232fe88ee5cf7ff6a30f5e666f279449eab1187ce8d8866287,3682,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/x86_64/src/poly_decompress_d10_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/x86_64/src/poly_decompress_d10_avx2_asm.S
e152624ca07bfbe9e3f048dc867fddd5a0e7d45535dc83f634113ec51e5f8ab3,2210,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/workflows/ci_ec2_any.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/workflows/ci_ec2_any.yml
e16edbff8578504d93a551e2ff4f8c4ec681cd6379451ae51c519ccef6a7c19e,303,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_invntt_tomont_c/poly_invntt_tomont_c_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_invntt_tomont_c/poly_invntt_tomont_c_harness.c
e1783332d6248856c4b53d4b777b50fd4ab0eab409ea1c2722ecfc7b6b8809ac,1676,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/x86_64/src/keccakf1600_constants.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/x86_64/src/keccakf1600_constants.c
e19a40e149838a550d29808955b2821d6540ebc407dafa61b4c43046c88c2268,2128,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_absorb_once_x4/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_absorb_once_x4/Makefile
e1ea9cedff44b769cf5fce72af6549651b1b6b9b02ec910b7a03be8a2c98ccb6,133526,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2b_fibre_translation/gotos/mont_t2b_fibre_translation_harness0400.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2b_fibre_translation/gotos/mont_t2b_fibre_translation_harness0400.goto
e239f5d705fca7729e7838e836aa2fab814ddc4ffbaf7eeb73a32242b15d960d,13133,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/kem.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/kem.h
e23eaf928dd3fad0bf7efe8e2a0f7b80d66cc1086445b31c73db9bfa0ccfa4f5,47275,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NN/gotos/proof0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NN/gotos/proof0100.goto
e240fb54983cac8cb0ff5cd82861c44dcd0b9947d2f621c3c89b05c8b09d8939,134754,2,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/mont_t2a_arbitrary_pair_harness0200.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/mont_t2a_arbitrary_pair_harness0200.goto
e268e1eceee475df9deb5003601cdecc3fc32a5ddb2c6891bef36ac1c1ad172a,329,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/ntt_native_aarch64/ntt_native_aarch64_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/ntt_native_aarch64/ntt_native_aarch64_harness.c
e29beb32307d5ea4547a414887446c4de92ca997e0596d290978989ed04ca8ea,54,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p6_associativity/.litani_cache_dir,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p6_associativity/.litani_cache_dir
e2b6a6ff91ed35fc97503c141baba4ccd9d2a0102463a2e38cc02d5ffd43d00b,155034,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/mont_t2a_arbitrary_pair_harness0700.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/mont_t2a_arbitrary_pair_harness0700.goto
e2e561c6b856b2c18af3fddfb804aeef8611173468536dc7cb08d1b7a8e18c5e,5583,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/aarch64/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/aarch64/Makefile
e3cb204537aeb5c6139367b692d8ded17a484b7d478a044a52401675fb95edc8,2613,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/x86_64/checks/check_keccak_f1600_x4_avx2_asm.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/x86_64/checks/check_keccak_f1600_x4_avx2_asm.c
e3f917f53319f50a346278ef65b97e0e693bdc0dc237ed054aa0da388a93424f,300,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_decompress_du/polyvec_decompress_du_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_decompress_du/polyvec_decompress_du_harness.c
e412df69361fa769903a1357c4e26600a1e24adc6ad22516accc944816aba0d1,365,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p1_refinement/logs/unwind_loops-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p1_refinement/logs/unwind_loops-log.txt
e467153a7c219afa6bc9a1d3c96277ee06531464e330bcdb3b3f834c6ca84dec,313,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_frombytes/poly_frombytes_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_frombytes/poly_frombytes_harness.c
e47939c03998bb2a6e01e8c7cef7c34ecbdaeca437192c78683abe1364c68d20,798,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/actions/setup-apt/action.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/actions/setup-apt/action.yml
e4b4643ee75f886c65bb8de85c7b2e30da7063c7297e1e37518804ac7476c8cd,54,1,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/.litani_cache_dir,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/00-theorem-freeze-and-initial-proof/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/.litani_cache_dir
e4bbf4a97f30beb8f36976826d957d30c8a0d7dda02039ad78631bcc59da2ea7,2423,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T184223Z/MONT02A_R2_P3_FINALIZER_CAPTURE_20260726T184223Z.txt,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/05-p3-sign-partition-attempt/MONT02A_FULL_T2_FUNCTIONAL_20260726T184223Z/MONT02A_R2_P3_FINALIZER_CAPTURE_20260726T184223Z.txt
e4d1c95cda7255dbf571be797464e02913230e0929e363349ce91bed1557eb2f,5246,1,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T150507Z/M3_SHIFT_BY_15/make.log,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/03-retry-m2-partial/MONT01B_R1_M2_M3_20260726T150507Z/M3_SHIFT_BY_15/make.log
e4d57b8c9814ff683c9edb84c17eafb4de2a9e2d9e0c48171b3b2876158d1d7b,117766,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/project0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/project0100.goto
e4f400655da441655cb3bf99a00a29384804f9ae30dd6ddb45480a25fcef9265,22292,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/multilevel_build/mlkem_native/mlkem_native_config.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/multilevel_build/mlkem_native/mlkem_native_config.h
e53300647fbe16583774d443800005320f8ec7e2e6378520b26137cdaf29d3f2,2030,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/ct_cmov_zero/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/ct_cmov_zero/Makefile
e5794b2574edd1871e270e11a9ac45c49958d9e7810a1e5d757442cf47ad4196,371,3,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/logs/unwind_loops-log.txt,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/logs/unwind_loops-log.txt
e5a6c16de3c646d0f5dcf19d8d0a763ab8cb4d8df57625337e81331f5443f994,10567,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/workflows/ci_ec2_reusable.yml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/workflows/ci_ec2_reusable.yml
e5cd9875c092d872e33930ff03dbc3d3e00e52a293271fe3ea6722ca45c0c224,171919,2,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/gotos/mont_t1_false_control_harness0600.goto,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/gotos/mont_t1_false_control_harness0600.goto
e5ddd2b144d4006bc515a7259dc85be96f2029bcff1ab8802e8aa683767adeb9,2165,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/aarch64/src/keccakf1600_round_constants.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/aarch64/src/keccakf1600_round_constants.c
e630ab09acca294530b71d574d37fb39e13583425fe87f2beb8db69b24a5743d,985,3,mlk_montgomery_cleanroom/MONT03A_T3_PARALLEL_20260726T202205Z/MONT03A_T3_THEOREM_REGISTRY.md,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/04-complete-parallel-run/MONT03A_T3_PARALLEL_20260726T202205Z/MONT03A_T3_THEOREM_REGISTRY.md
e632f739b762015059d96db2447db30b33dc94aee353b9503ee40f286becf7d9,177235,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p5_distributivity/gotos/mont_t3_p5_distributivity_harness0700.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p5_distributivity/gotos/mont_t3_p5_distributivity_harness0700.goto
e6b0ea04bcc67716a73be26246b2e7ce420dfdedab46d163dfe4e8b112f56a99,506,4,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T151104Z/M3_SHIFT_BY_15/source-mutation.diff,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/04-complete-three-mutant-run/MONT01B_R1_M2_M3_20260726T151104Z/M3_SHIFT_BY_15/source-mutation.diff
e6c30c493f7e9ef80b9838285fa698423f4cdbd53e560737a530c75b86938852,596,1,mlk_montgomery_cleanroom/MONT03A_T3_PARALLEL_20260726T202205Z/T3_ALGEBRA_DIRECT_CBMC.log,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/04-complete-parallel-run/MONT03A_T3_PARALLEL_20260726T202205Z/T3_ALGEBRA_DIRECT_CBMC.log
e6ce3f2f43908915b1e1c54518e610d9745830f4fe11abd4522dc1abb90fcf2a,362,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/list_proofs.sh,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/list_proofs.sh
e6cee5b0ba7bc2dd4755731d855afcc57e974d545345de7b774dc9b4c6c2f14b,22294,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/configs/custom_randombytes_config.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/configs/custom_randombytes_config.h
e6dd272206bc17c2769fc2d9dd859885bf970ae31470bfb45af9ec0bccb82d00,162901,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/gotos/mont_t2a_p3_witness_PP_harness0600.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/gotos/mont_t2a_p3_witness_PP_harness0600.goto
e6e238ad82d3373f1dba7129c08913f1b767bc401c3078231e9f94e72264fd9f,496,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_decompress_d4_native_x86_64/poly_decompress_d4_native_x86_64_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_decompress_d4_native_x86_64/poly_decompress_d4_native_x86_64_harness.c
e764fe3115cab2093bec75c23498ede4fa6648de8eb10ad9f704a5c617fa69b5,134476,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/gotos/mont_t2a_p3_witness_PP_harness0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/gotos/mont_t2a_p3_witness_PP_harness0100.goto
e7833b1ae30cec2623a28ac033bfce90c9eb492cf8ecbcd6bb4f6ccd2f80b72b,134403,2,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PN/gotos/mont_t2a_p3_witness_PN_harness0200.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PN/gotos/mont_t2a_p3_witness_PN_harness0200.goto
e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,1,5,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T194555Z/BACKENDS/PROBE_BITWUZLA.rc,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/07-solver-backend-probes/MONT02A_FULL_T2_FUNCTIONAL_20260726T194555Z/BACKENDS/PROBE_BITWUZLA.rc
e80c69e2e9bb747e3821b5a5500d515468f8a588fc00211440f618685f37d8ee,317,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PN/logs/remove_function_body-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PN/logs/remove_function_body-log.txt
e8207c332522362c04999d36a2365096cd83bfbfe7b949b8570722cfa4758855,2012,1,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p2_p3_p5_bijection_locality/Makefile,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p2_p3_p5_bijection_locality/Makefile
e84d06933a033de2ec76d2a719ad072416890df3b23a56f692323506890e8f07,1971,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/FIPS202.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/FIPS202.md
ea5a2c936cee3d8e7cac0b14d59058d47795ff94d2571c2c9edf2ce5efce2f65,510,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/logs/restrict_function_pointer-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/logs/restrict_function_pointer-log.txt
ea76138bb7a1c0fb4d20784daed7eb84d7f8e815dfe19df4ddb2de80c0991397,401,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_getnoise_eta1_4x/poly_getnoise_eta1_4x_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_getnoise_eta1_4x/poly_getnoise_eta1_4x_harness.c
ea7d0f717b21481e2d0e3dfe8c0018c44e3ed4acec06f5d7ebc03779259fccc4,16070,1,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT01A_D2_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT01A_D2_FILE_MANIFEST.sha256
