artifact_record_id,locator_id,case_id,artifact_category,archive_path,resolved_public_path,expected_sha256,actual_sha256,candidate_count,status
REP-LOC-C13-UA-HARNESS-001,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_REDESIGN_GATE/pkcheck_01b_actual_body_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_kem_check_pk_harness_set/PKCHECK_T1_FINAL_REDESIGN_GATE/pkcheck_01b_actual_body_harness.c,3e9d3626bc6272b590869d5870601e3c0ec83d3150c55f1dcad751560a1b7285,3e9d3626bc6272b590869d5870601e3c0ec83d3150c55f1dcad751560a1b7285,4,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-002,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/PKCHECK_01B_ACTUAL_BODY_ADMISSION_20260730T015957Z/PKCHECK_01C_REPAIR_20260730T021509Z/pkcheck_01b_harness.before.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_kem_check_pk_harness_set/PKCHECK_01B_ACTUAL_BODY_ADMISSION_20260730T015957Z/PKCHECK_01C_REPAIR_20260730T021509Z/pkcheck_01b_harness.before.c,680a093dce40bba73f6a85e32c2382cda61709eaab47d5de7afcdb36fc740c3b,680a093dce40bba73f6a85e32c2382cda61709eaab47d5de7afcdb36fc740c3b,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-003,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/PKCHECK_T2_00D_OPTIMIZED_REPAIR_20260730T033838Z/harness.before.c,experiments/kem-check-pk/T02-frame-and-relational-properties/records-and-early-development/PKCHECK_T2_00D_OPTIMIZED_REPAIR_20260730T033838Z/harness.before.c,7d43b426b4e05c5bf629f7e4e599a97d084c9718311e8eda01029f04deb598a8,7d43b426b4e05c5bf629f7e4e599a97d084c9718311e8eda01029f04deb598a8,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-004,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/harnesses/PKCHECK_T1_FINAL_REDESIGN_GATE/pkcheck_01b_actual_body_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_kem_check_pk_harness_set/PKCHECK_T1_FINAL_REDESIGN_GATE/pkcheck_01b_actual_body_harness.c,3e9d3626bc6272b590869d5870601e3c0ec83d3150c55f1dcad751560a1b7285,3e9d3626bc6272b590869d5870601e3c0ec83d3150c55f1dcad751560a1b7285,4,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-005,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/harnesses/PKCHECK_01B_ACTUAL_BODY_ADMISSION_20260730T015957Z/PKCHECK_01C_REPAIR_20260730T021509Z/pkcheck_01b_harness.before.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_kem_check_pk_harness_set/PKCHECK_01B_ACTUAL_BODY_ADMISSION_20260730T015957Z/PKCHECK_01C_REPAIR_20260730T021509Z/pkcheck_01b_harness.before.c,680a093dce40bba73f6a85e32c2382cda61709eaab47d5de7afcdb36fc740c3b,680a093dce40bba73f6a85e32c2382cda61709eaab47d5de7afcdb36fc740c3b,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-006,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/harnesses/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/PKCHECK_T2_00D_OPTIMIZED_REPAIR_20260730T033838Z/harness.before.c,experiments/kem-check-pk/T02-frame-and-relational-properties/records-and-early-development/PKCHECK_T2_00D_OPTIMIZED_REPAIR_20260730T033838Z/harness.before.c,7d43b426b4e05c5bf629f7e4e599a97d084c9718311e8eda01029f04deb598a8,7d43b426b4e05c5bf629f7e4e599a97d084c9718311e8eda01029f04deb598a8,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-007,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/barrett_reduce/barrett_reduce_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_barret_reduce_harness_set/00_upstream_native/barrett_reduce_harness.c,2257c68f1412b9b4a4a66b7bd5c178d87dd0d571ad1a487df4392ce1c84b20dc,2257c68f1412b9b4a4a66b7bd5c178d87dd0d571ad1a487df4392ce1c84b20dc,9,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-HARNESS-008,LOC-C13-UA,13,HARNESS,mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/check_pct/check_pct_harness.c,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/proofs/cbmc/check_pct/check_pct_harness.c,d7f34fafd3a51aaa93985f9b59a9586913f8046a30be78dc2213157856b12e0a,d7f34fafd3a51aaa93985f9b59a9586913f8046a30be78dc2213157856b12e0a,8,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-RAW_RESULT-001,LOC-C13-UA,13,RAW_RESULT,mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/kem_check_pk/logs/result-err-log.txt,experiments/kem-check-pk/00-campaign-setup/native-baseline-proof/raw-evidence/logs/result-err-log.txt,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,26,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-RAW_RESULT-002,LOC-C13-UA,13,RAW_RESULT,mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/kem_check_pk/logs/result.xml,experiments/kem-check-pk/00-campaign-setup/native-baseline-proof/raw-evidence/logs/result.xml,9faf240d1ae205cfb8e72582e0bf8b5ac41f69fca79dab7842d8d3dd61696944,9faf240d1ae205cfb8e72582e0bf8b5ac41f69fca79dab7842d8d3dd61696944,96,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-RAW_RESULT-003,LOC-C13-UA,13,RAW_RESULT,mlk_kem_check_pk_cleanroom/PKCHECK_01B_ACTUAL_BODY_ADMISSION_20260730T015957Z/mlkem-native_af4c5abd_pkcheck01b/proofs/cbmc/pkcheck_01b_actual_body/logs/result-err-log.txt,experiments/kem-check-pk/T01-validation-semantics/records-and-early-development/native-proof-directory/pkcheck-01b-actual-body/logs/result-err-log.txt,974ca06b4cc0fea8e58e19bcf48ca0825fb501d78e09e7f5a9e61f86f3732d25,974ca06b4cc0fea8e58e19bcf48ca0825fb501d78e09e7f5a9e61f86f3732d25,26,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-RAW_RESULT-004,LOC-C13-UA,13,RAW_RESULT,mlk_kem_check_pk_cleanroom/PKCHECK_01B_ACTUAL_BODY_ADMISSION_20260730T015957Z/mlkem-native_af4c5abd_pkcheck01b/proofs/cbmc/pkcheck_01b_actual_body/logs/result.xml,experiments/kem-check-pk/T01-validation-semantics/records-and-early-development/native-proof-directory/pkcheck-01b-actual-body/logs/result.xml,e50c99cd3542517ac34bd4c7eb8e79ea1f9cca2d1339afbc05963c21b94e5d02,e50c99cd3542517ac34bd4c7eb8e79ea1f9cca2d1339afbc05963c21b94e5d02,96,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C13-UA,13,MANIFEST_OR_HASH_RECORD,mlk_kem_check_pk_cleanroom/harnesses/HARNESS_MANIFEST.sha256,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_kem_check_pk_harness_set/HARNESS_MANIFEST.sha256,2d08d0f09eb1435dacaaed0b84c562266ae145f115d35f882e71b81547a81796,2d08d0f09eb1435dacaaed0b84c562266ae145f115d35f882e71b81547a81796,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-MANIFEST_OR_HASH_RECORD-002,LOC-C13-UA,13,MANIFEST_OR_HASH_RECORD,mlk_kem_check_pk_cleanroom/harnesses/FINAL_ACCEPTED_PKCHECK_HARNESSES/SHA256SUMS,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_kem_check_pk_harness_set/FINAL_ACCEPTED_PKCHECK_HARNESSES/SHA256SUMS,9a9eb79980dc5965a65090254f2593cacb4f8bf95423cd7083fa55fe4b36ab0b,9a9eb79980dc5965a65090254f2593cacb4f8bf95423cd7083fa55fe4b36ab0b,22,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-001,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_CLOSURE_20260730T054434Z/T1R2/coverage-verdict.txt,experiments/kem-check-pk/T01-validation-semantics/raw-evidence/final-closure-20260730T054434Z/T1R2/coverage-verdict.txt,c73bb8e9dd5c106b207d650392e763ee0249444eca9ebc263489b7a311f03c7e,c73bb8e9dd5c106b207d650392e763ee0249444eca9ebc263489b7a311f03c7e,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-002,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_CLOSURE_20260730T054434Z/T1R2/coverage.stderr.txt,experiments/kem-check-pk/T03-prefix-access/raw-evidence/PKCHECK_T3_FINAL_20260730T043735Z/coverage.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,13,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-003,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_CLOSURE_20260730T054434Z/T1R2/coverage.time.txt,experiments/kem-check-pk/T01-validation-semantics/raw-evidence/final-closure-20260730T054434Z/T1R2/coverage.time.txt,afab283b597ceac60635c29becc7e82bfc71a79274bfd31ff92932a62955cb1a,afab283b597ceac60635c29becc7e82bfc71a79274bfd31ff92932a62955cb1a,3,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-004,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_CLOSURE_20260730T054434Z/T1R3/coverage-verdict.txt,experiments/kem-check-pk/T01-validation-semantics/raw-evidence/final-closure-20260730T054434Z/T1R2/coverage-verdict.txt,c73bb8e9dd5c106b207d650392e763ee0249444eca9ebc263489b7a311f03c7e,c73bb8e9dd5c106b207d650392e763ee0249444eca9ebc263489b7a311f03c7e,2,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-005,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_CLOSURE_20260730T054434Z/T1R3/coverage.stderr.txt,experiments/kem-check-pk/T03-prefix-access/raw-evidence/PKCHECK_T3_FINAL_20260730T043735Z/coverage.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,13,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-006,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T1_FINAL_CLOSURE_20260730T054434Z/T1R3/coverage.time.txt,experiments/kem-check-pk/T01-validation-semantics/raw-evidence/final-closure-20260730T054434Z/T1R3/coverage.time.txt,fda1be863b0cf2b6ef48d1c37e6ed7d51b873f7236799f5aa506a179c5b572e2,fda1be863b0cf2b6ef48d1c37e6ed7d51b873f7236799f5aa506a179c5b572e2,3,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-007,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/PKCHECK_T3_FINAL_20260730T043735Z/coverage.stderr.txt,experiments/kem-check-pk/T03-prefix-access/raw-evidence/PKCHECK_T3_FINAL_20260730T043735Z/coverage.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,13,RESOLVED_HASH_MATCH
REP-LOC-C13-UA-COVERAGE_MUTATION_OR_CONTROL-008,LOC-C13-UA,13,COVERAGE_MUTATION_OR_CONTROL,mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/PKCHECK_T3_FINAL_20260730T043735Z/coverage.time.txt,experiments/kem-check-pk/T03-prefix-access/raw-evidence/PKCHECK_T3_FINAL_20260730T043735Z/coverage.time.txt,da6e3291ab969e0e637c39d92630acdcecbdb62e15027286616466258819d31c,da6e3291ab969e0e637c39d92630acdcecbdb62e15027286616466258819d31c,3,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-001,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT01A_D1_20260726T135526Z/mont_t1_exact_refinement_harness.POST_PATCH.c,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/01-development-repair/MONT01A_D1_20260726T135526Z/mont_t1_exact_refinement_harness.POST_PATCH.c,7fe7a09fce4f0819e615e6a21b463f5829db2989b99136a1e1b9f1871d113036,7fe7a09fce4f0819e615e6a21b463f5829db2989b99136a1e1b9f1871d113036,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-002,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT01A_D1_20260726T135526Z/mont_t1_exact_refinement_harness.PRE_PATCH.c,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/01-development-repair/MONT01A_D1_20260726T135526Z/mont_t1_exact_refinement_harness.PRE_PATCH.c,7a48df79e41953bbd694b1d809393d84223c73d13b5ea954a8b3484d8c58c4e9,7a48df79e41953bbd694b1d809393d84223c73d13b5ea954a8b3484d8c58c4e9,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-003,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/mont_t1_exact_refinement_harness.POST_D2.c,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/mont_t1_exact_refinement_harness.POST_D2.c,ba7aa005f34f4cfdead81067223a35b968ed46eca942c350c6ae48bbaa1f341d,ba7aa005f34f4cfdead81067223a35b968ed46eca942c350c6ae48bbaa1f341d,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-004,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/mont_t1_exact_refinement_harness.PRE_D2.c,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/mont_t1_exact_refinement_harness.PRE_D2.c,7fe7a09fce4f0819e615e6a21b463f5829db2989b99136a1e1b9f1871d113036,7fe7a09fce4f0819e615e6a21b463f5829db2989b99136a1e1b9f1871d113036,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-005,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT03B_HARNESS_FREEZE_20260726T222052Z/NATIVE_fqmul_harness.c,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/07-frozen-harness-family/MONT03B_HARNESS_FREEZE_20260726T222052Z/NATIVE_fqmul_harness.c,b03b722e44d3b6bf18cb4dd82c5166c074a29ed0f54c9c90eacb8e80f376093a,b03b722e44d3b6bf18cb4dd82c5166c074a29ed0f54c9c90eacb8e80f376093a,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-006,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT04B_T4_HARNESS_FREEZE_20260726T225651Z/NATIVE_poly_tomont_c_harness.c,experiments/montgomery-reduce/MONT04-poly-tomont-roundtrip-locality/raw-runs/01-frozen-harness-family/MONT04B_T4_HARNESS_FREEZE_20260726T225651Z/NATIVE_poly_tomont_c_harness.c,bd44942ac9f5b7e1dd00577c3a4f66466004d84186bfeb12e8ac03eb7bc8e45b,bd44942ac9f5b7e1dd00577c3a4f66466004d84186bfeb12e8ac03eb7bc8e45b,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-007,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/mont_t1_exact_refinement_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_montgomery_reduce_harness_set/all_campaign_copies/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/mont_t1_exact_refinement_harness.c,7a48df79e41953bbd694b1d809393d84223c73d13b5ea954a8b3484d8c58c4e9,7a48df79e41953bbd694b1d809393d84223c73d13b5ea954a8b3484d8c58c4e9,16,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-HARNESS-008,LOC-C14-UA,14,HARNESS,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/mont_t1_exact_refinement_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_montgomery_reduce_harness_set/canonical/T1/mont_t1_exact_refinement_harness.c,ba7aa005f34f4cfdead81067223a35b968ed46eca942c350c6ae48bbaa1f341d,ba7aa005f34f4cfdead81067223a35b968ed46eca942c350c6ae48bbaa1f341d,16,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-001,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/logs/result-err-log.txt,experiments/kem-check-pk/00-campaign-setup/native-baseline-proof/raw-evidence/logs/result-err-log.txt,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,26,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-002,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/logs/result.xml,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/00-theorem-freeze-and-initial-proof/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/logs/result.xml,c1ffbb4c312a2f0d6c516c2d9b4ced640084313bec81c6fb32fe18274a16760f,c1ffbb4c312a2f0d6c516c2d9b4ced640084313bec81c6fb32fe18274a16760f,96,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-003,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t1_exact_refinement/logs/result-err-log.txt,experiments/kem-check-pk/00-campaign-setup/native-baseline-proof/raw-evidence/logs/result-err-log.txt,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,26,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-004,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t1_exact_refinement/logs/result.xml,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/logs/result.xml,37a0b576d9e7031be318b2439096b3636d975d2b5031d659e77ff60fb040b6d9,37a0b576d9e7031be318b2439096b3636d975d2b5031d659e77ff60fb040b6d9,96,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-005,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t1_false_control/logs/result-err-log.txt,experiments/kem-check-pk/00-campaign-setup/native-baseline-proof/raw-evidence/logs/result-err-log.txt,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,26,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-006,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t1_false_control/logs/result.xml,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_FALSE_CONTROL_SNAPSHOT/logs/result.xml,398574016c8c8a88320bd12f82a797a46374f1f38d2ea3c5d7e30d7ef52e9259,398574016c8c8a88320bd12f82a797a46374f1f38d2ea3c5d7e30d7ef52e9259,96,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-007,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/montgomery_reduce/logs/result-err-log.txt,experiments/kem-check-pk/00-campaign-setup/native-baseline-proof/raw-evidence/logs/result-err-log.txt,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,26,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-RAW_RESULT-008,LOC-C14-UA,14,RAW_RESULT,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/montgomery_reduce/logs/result.xml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/montgomery_reduce/logs/result.xml,84e43ff7bc999f84e219f1a91f877b6faaabdf6e5e719012d46fdee10d684c1e,84e43ff7bc999f84e219f1a91f877b6faaabdf6e5e719012d46fdee10d684c1e,96,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT00B_MONT01A_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/00-theorem-freeze-and-initial-proof/MONT00B_MONT01A_20260726T134739Z/MONT00B_MONT01A_FILE_MANIFEST.sha256,b5ddd39d8ca92daefc6942ac5ff921b45abe1f8e9c422d150215ecae2bb17b7b,b5ddd39d8ca92daefc6942ac5ff921b45abe1f8e9c422d150215ecae2bb17b7b,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-002,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT01A_D1_20260726T135526Z/MONT01A_D1_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/01-development-repair/MONT01A_D1_20260726T135526Z/MONT01A_D1_FILE_MANIFEST.sha256,c15cc14fdd142d6713cd61ffe480403a72f992f36cca218aa575b42b6f800beb,c15cc14fdd142d6713cd61ffe480403a72f992f36cca218aa575b42b6f800beb,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-003,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT01A_D2_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT01A_D2_FILE_MANIFEST.sha256,ea7d0f717b21481e2d0e3dfe8c0018c44e3ed4acec06f5d7ebc03779259fccc4,ea7d0f717b21481e2d0e3dfe8c0018c44e3ed4acec06f5d7ebc03779259fccc4,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-004,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT01B_MUTATION_PACKAGE_20260726T143223Z/MONT01B_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/00-initial-package/MONT01B_MUTATION_PACKAGE_20260726T143223Z/MONT01B_FILE_MANIFEST.sha256,798bfb37b3b161b3db76c0e479e7b292d1663885d346a29b993c51c58db0d6b4,798bfb37b3b161b3db76c0e479e7b292d1663885d346a29b993c51c58db0d6b4,1,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-005,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T144730Z/MONT01B_R1_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/01-retry-m3-partial/MONT01B_R1_M2_M3_20260726T144730Z/MONT01B_R1_FILE_MANIFEST.sha256,0d86d980122e38bf1dbcab1a59b70d9209c3521a623caca62221edd15cea9826,0d86d980122e38bf1dbcab1a59b70d9209c3521a623caca62221edd15cea9826,4,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-006,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T150200Z/MONT01B_R1_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/02-retry-m3-partial/MONT01B_R1_M2_M3_20260726T150200Z/MONT01B_R1_FILE_MANIFEST.sha256,1403dcbb21cbac03cb0dc390eab86b30292ad156e085c1834d4b2f0d66032a55,1403dcbb21cbac03cb0dc390eab86b30292ad156e085c1834d4b2f0d66032a55,4,RESOLVED_HASH_MATCH
REP-LOC-C14-UA-MANIFEST_OR_HASH_RECORD-007,LOC-C14-UA,14,MANIFEST_OR_HASH_RECORD,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T150507Z/MONT01B_R1_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/03-retry-m2-partial/MONT01B_R1_M2_M3_20260726T150507Z/MONT01B_R1_FILE_MANIFEST.sha256,60c543e4ec5b6829cd6e62be12e198bd24fa44a7b030a2aec3d1abfcf07746c2,60c543e4ec5b6829cd6e62be12e198bd24fa44a7b030a2aec3d1abfcf07746c2,4,RESOLVED_HASH_MATCH
